Dia_diem,Nam,Thang,Ngay,T,U,R,Sh
Nha Trang,2024,4,9,28.7,82.0,0.0,10.3
Nha Trang,2024,4,10,28.7,73.0,0.0,8.2
Nha Trang,2024,4,11,27.8,72.0,0.0,10.1
Nha Trang,2024,4,12,28.5,75.0,0.0,9.8
Nha Trang,2024,4,13,29.2,72.0,0.0,10.2
Nha Trang,2024,4,14,28.5,74.0,0.0,10.3
Nha Trang,2024,4,15,28.8,74.0,0.0,10.3
Nha Trang,2024,4,16,29.3,73.0,0.0,10.7
Nha Trang,2024,4,17,28.9,73.0,0.0,10.7
Nha Trang,2024,4,18,29.2,77.0,0.0,8.0
Nha Trang,2024,4,19,29.2,76.0,0.0,9.7
Nha Trang,2024,4,20,29.4,75.0,0.0,10.3
Nha Trang,2024,4,21,29.9,69.0,0.0,10.7
Nha Trang,2024,4,22,29.3,72.0,0.0,8.7
Nha Trang,2024,4,23,29.5,76.0,0.0,9.0
Nha Trang,2024,4,24,29.8,76.0,0.0,10.3
Nha Trang,2024,4,25,30.5,77.0,0.0,9.0
Nha Trang,2024,4,26,30.1,76.0,0.0,8.7
Nha Trang,2024,4,27,30.2,77.0,0.0,10.1
Nha Trang,2024,4,28,30.7,74.0,0.0,9.8
Nha Trang,2024,4,29,30.1,80.0,0.0,10.2
Nha Trang,2024,4,30,30.2,79.0,0.0,10.5
Nha Trang,2024,5,1,30.8,76.0,0.0,9.5
Nha Trang,2024,5,2,31.0,77.0,0.0,10.3
Nha Trang,2024,5,3,30.8,78.0,0.0,10.7
Nha Trang,2024,5,4,30.6,76.0,0.0,9.5
Nha Trang,2024,5,5,31.0,77.0,0.0,8.2
Nha Trang,2024,5,6,31.2,70.0,0.0,10.2
Nha Trang,2024,5,7,30.4,72.0,0.8,9.7
Nha Trang,2024,5,8,29.3,76.0,11.8,7.4
Nha Trang,2024,5,9,29.5,76.0,2.3,9.8
Nha Trang,2024,5,10,30.3,75.0,0.0,10.8
Nha Trang,2024,5,11,30.2,75.0,0.0,9.5
Nha Trang,2024,5,12,30.9,73.0,0.0,10.6
Nha Trang,2024,5,13,30.7,74.0,0.0,10.4
Nha Trang,2024,5,14,30.6,75.0,0.0,8.5
Nha Trang,2024,5,15,28.6,80.0,18.9,2.2
Nha Trang,2024,5,16,29.1,79.0,0.3,3.2
Nha Trang,2024,5,17,29.8,75.0,0.0,6.3
Nha Trang,2024,5,18,30.3,72.0,0.0,8.4
Nha Trang,2024,5,19,30.0,77.0,60.5,8.7
Nha Trang,2024,5,20,28.0,84.0,7.1,2.3
Nha Trang,2024,5,21,29.5,76.0,0.0,6.8
Nha Trang,2024,5,22,29.1,76.0,0.0,9.4
Nha Trang,2024,5,23,29.7,76.0,0.0,9.6
Nha Trang,2024,5,24,30.6,72.0,0.0,9.8
Nha Trang,2024,5,25,30.9,70.0,0.0,9.5
Nha Trang,2024,5,26,30.7,73.0,0.0,9.3
Nha Trang,2024,5,27,31.7,72.0,0.0,9.6
Nha Trang,2024,5,28,32.1,73.0,0.0,7.1
Nha Trang,2024,5,29,29.8,71.0,4.7,3.4
Nha Trang,2024,5,30,29.6,75.0,3.1,1.0
Nha Trang,2024,5,31,30.2,76.0,6.3,5.9
Nha Trang,2024,6,1,29.5,83.0,0.0,7.3
Nha Trang,2024,6,2,30.7,77.0,0.0,8.3
Nha Trang,2024,6,3,30.3,71.0,0.0,8.3
Nha Trang,2024,6,4,30.2,74.0,0.0,9.6
Nha Trang,2024,6,5,30.5,76.0,0.0,9.5
Nha Trang,2024,6,6,29.9,70.0,0.0,9.0
Nha Trang,2024,6,7,29.7,74.0,0.0,6.5
Nha Trang,2024,6,8,29.7,73.0,0.0,8.1
Nha Trang,2024,6,9,29.0,80.0,0.4,4.7
Nha Trang,2024,6,10,29.4,82.0,1.8,8.5
Nha Trang,2024,6,11,29.5,81.0,0.0,9.4
Nha Trang,2024,6,12,30.6,75.0,0.0,9.9
Nha Trang,2024,6,13,31.4,67.0,0.0,9.8
Nha Trang,2024,6,14,31.3,73.0,0.0,9.7
Nha Trang,2024,6,15,30.2,72.0,0.0,9.4
Nha Trang,2024,6,16,30.5,75.0,0.0,8.8
Nha Trang,2024,6,17,30.3,70.0,0.0,9.6
Nha Trang,2024,6,18,30.3,76.0,0.0,9.5
Nha Trang,2024,6,19,30.7,75.0,2.7,9.5
Nha Trang,2024,6,20,29.0,84.0,0.5,0.0
Nha Trang,2024,6,21,28.7,84.0,1.0,0.0
Nha Trang,2024,6,22,28.3,86.0,20.4,3.1
Nha Trang,2024,6,23,28.5,82.0,0.1,3.3
Nha Trang,2024,6,24,28.9,78.0,0.0,4.6
Nha Trang,2024,6,25,29.9,72.0,0.0,6.0
Nha Trang,2024,6,26,28.9,81.0,0.0,6.1
Nha Trang,2024,6,27,28.9,80.0,0.0,8.3
Nha Trang,2024,6,28,29.5,78.0,0.0,8.4
Nha Trang,2024,6,29,29.5,74.0,0.0,9.3
Nha Trang,2024,6,30,30.0,68.0,0.0,9.9
Nha Trang,2024,7,1,29.9,70.0,0.0,9.8
Nha Trang,2024,7,2,29.8,68.0,0.0,8.3
Nha Trang,2024,7,3,29.0,78.0,0.0,7.4
Nha Trang,2024,7,4,28.6,74.0,0.0,8.0
Nha Trang,2024,7,5,29.1,71.0,0.0,7.4
Nha Trang,2024,7,6,29.0,72.0,0.0,9.8
Nha Trang,2024,7,7,28.8,76.0,0.1,8.8
Nha Trang,2024,7,8,28.9,74.0,0.0,8.7
Nha Trang,2024,7,9,29.4,75.0,0.0,5.0
Nha Trang,2024,7,10,30.0,69.0,0.0,9.2
Nha Trang,2024,7,11,29.1,72.0,26.0,8.6
Nha Trang,2024,7,12,28.6,78.0,0.0,5.1
Nha Trang,2024,7,13,29.0,67.0,0.0,2.4
Nha Trang,2024,7,14,29.1,71.0,0.0,0.3
Nha Trang,2024,7,15,28.8,71.0,4.8,0.6
Nha Trang,2024,7,16,27.8,82.0,2.1,3.4
Nha Trang,2024,7,17,28.5,79.0,1.0,2.5
Nha Trang,2024,7,18,28.2,83.0,0.5,2.9
Nha Trang,2024,7,19,29.0,76.0,0.0,2.4
Nha Trang,2024,7,20,27.6,84.0,7.1,0.0
Nha Trang,2024,7,21,29.3,76.0,0.1,3.3
Nha Trang,2024,7,22,29.1,76.0,4.3,5.7
Nha Trang,2024,7,23,28.7,79.0,0.0,0.5
Nha Trang,2024,7,24,29.7,74.0,0.0,6.8
Nha Trang,2024,7,25,30.7,66.0,0.0,5.6
Nha Trang,2024,7,26,29.7,68.0,0.0,0.4
Nha Trang,2024,7,27,29.0,75.0,0.0,5.8
Nha Trang,2024,7,28,29.1,79.0,2.8,3.2
Nha Trang,2024,7,29,28.8,77.0,7.1,6.3
Nha Trang,2024,7,30,28.7,82.0,0.8,10.0
Nha Trang,2024,7,31,28.7,80.0,0.0,6.2
Nha Trang,2024,8,1,29.6,76.0,0.0,10.7
Nha Trang,2024,8,2,30.2,73.0,0.0,10.2
Nha Trang,2024,8,3,29.4,80.0,0.0,11.2
Nha Trang,2024,8,4,29.9,78.0,0.0,9.7
Nha Trang,2024,8,5,29.7,74.0,0.0,10.8
Nha Trang,2024,8,6,29.4,74.0,0.0,8.0
Nha Trang,2024,8,7,29.9,78.0,0.0,10.5
Nha Trang,2024,8,8,30.2,78.0,0.0,10.7
Nha Trang,2024,8,9,29.7,82.0,18.8,10.0
Nha Trang,2024,8,10,29.6,80.0,0.0,11.0
Nha Trang,2024,8,11,30.2,80.0,0.0,11.2
Nha Trang,2024,8,12,30.9,75.0,3.7,10.8
Nha Trang,2024,8,13,29.4,81.0,0.0,11.1
Nha Trang,2024,8,14,29.9,76.0,0.0,10.4
Nha Trang,2024,8,15,29.9,78.0,0.0,10.8
Nha Trang,2024,8,16,29.8,72.0,0.0,10.2
Nha Trang,2024,8,17,29.2,79.0,0.0,9.6
Nha Trang,2024,8,18,29.3,80.0,0.0,10.8
Nha Trang,2024,8,19,29.4,77.0,0.0,10.3
Nha Trang,2024,8,20,28.5,78.0,0.0,10.3
Nha Trang,2024,8,21,29.2,82.0,0.0,9.3
Nha Trang,2024,8,22,29.1,78.0,0.0,10.5
Nha Trang,2024,8,23,29.6,79.0,0.0,10.4
Nha Trang,2024,8,24,29.5,77.0,0.0,9.3
Nha Trang,2024,8,25,29.5,79.0,0.0,9.7
Nha Trang,2024,8,26,29.5,71.0,0.0,8.3
Nha Trang,2024,8,27,29.0,75.0,6.6,5.8
Nha Trang,2024,8,28,29.1,76.0,3.8,10.3
Nha Trang,2024,8,29,29.4,85.0,0.0,9.4
Nha Trang,2024,8,30,30.0,70.0,0.0,4.9
Nha Trang,2024,8,31,30.3,74.0,0.1,8.5
Nha Trang,2024,9,1,28.8,79.0,0.4,3.1
Nha Trang,2024,9,2,28.9,83.0,0.2,8.0
Nha Trang,2024,9,3,29.2,79.0,0.9,7.4
Nha Trang,2024,9,4,30.2,76.0,2.9,6.4
Nha Trang,2024,9,5,29.2,88.0,0.0,7.7
Nha Trang,2024,9,6,30.0,78.0,0.0,4.6
Nha Trang,2024,9,7,30.4,82.0,0.0,7.1
Nha Trang,2024,9,8,30.5,78.0,0.0,10.0
Nha Trang,2024,9,9,30.8,72.0,0.0,8.6
Nha Trang,2024,9,10,29.9,80.0,28.1,7.6
Nha Trang,2024,9,11,29.0,85.0,0.0,6.5
Nha Trang,2024,9,12,28.6,79.0,1.0,9.3
Nha Trang,2024,9,13,29.2,82.0,0.0,5.3
Nha Trang,2024,9,14,29.4,81.0,15.7,5.0
Nha Trang,2024,9,15,28.5,81.0,0.2,4.3
Nha Trang,2024,9,16,29.1,83.0,12.4,6.7
Nha Trang,2024,9,17,27.2,82.0,3.6,5.2
Nha Trang,2024,9,18,26.2,89.0,14.8,4.0
Nha Trang,2024,9,19,28.5,74.0,0.0,9.1
Nha Trang,2024,9,20,28.9,76.0,0.3,5.4
Nha Trang,2024,9,21,27.6,81.0,9.2,6.0
Nha Trang,2024,9,22,26.9,82.0,0.1,0.1
Nha Trang,2024,9,23,28.1,75.0,0.0,3.5
Nha Trang,2024,9,24,28.2,74.0,0.0,7.8
Nha Trang,2024,9,25,27.7,78.0,0.0,10.1
Nha Trang,2024,9,26,25.9,85.0,42.4,1.3
Nha Trang,2024,9,27,28.0,79.0,0.1,10.0
Nha Trang,2024,9,28,29.6,75.0,0.0,9.9
Nha Trang,2024,9,29,30.3,78.0,0.0,10.0
Nha Trang,2024,9,30,30.5,74.0,0.0,9.8
Nha Trang,2024,10,1,29.6,75.0,0.0,8.4
Nha Trang,2024,10,2,29.0,80.0,0.0,8.4
Nha Trang,2024,10,3,28.0,81.0,11.1,1.1
Nha Trang,2024,10,4,28.0,81.0,3.0,4.0
Nha Trang,2024,10,5,28.2,76.0,0.1,0.7
Nha Trang,2024,10,6,27.1,83.0,0.2,0.0
Nha Trang,2024,10,7,28.2,80.0,1.3,4.2
Nha Trang,2024,10,8,27.0,95.0,9.0,1.4
Nha Trang,2024,10,9,28.3,84.0,0.7,8.9
Nha Trang,2024,10,10,29.0,73.0,0.0,8.0
Nha Trang,2024,10,11,28.4,82.0,0.4,6.3
Nha Trang,2024,10,12,28.4,83.0,2.0,0.9
Nha Trang,2024,10,13,28.5,78.0,2.0,0.8
Nha Trang,2024,10,14,28.8,82.0,0.0,9.1
Nha Trang,2024,10,15,28.3,84.0,0.0,6.6
Nha Trang,2024,10,16,28.0,86.0,0.0,5.6
Nha Trang,2024,10,17,27.7,86.0,0.0,0.5
Nha Trang,2024,10,18,28.1,88.0,9.6,7.3
Nha Trang,2024,10,19,27.9,86.0,0.1,4.7
Nha Trang,2024,10,20,28.6,80.0,0.0,9.1
Nha Trang,2024,10,21,28.2,83.0,1.1,5.5
Nha Trang,2024,10,22,25.4,94.0,64.5,0.0
Nha Trang,2024,10,23,27.0,80.0,11.9,1.2
Nha Trang,2024,10,24,28.3,74.0,0.0,6.8
Nha Trang,2024,10,25,28.0,78.0,0.0,6.6
Nha Trang,2024,10,26,27.6,77.0,0.0,2.6
Nha Trang,2024,10,27,25.2,77.0,0.4,0.9
Nha Trang,2024,10,28,25.8,90.0,2.3,0.1
Nha Trang,2024,10,29,27.2,84.0,0.4,2.2
Nha Trang,2024,10,30,28.4,80.0,0.0,9.7
Nha Trang,2024,10,31,28.1,80.0,0.8,9.0
Nha Trang,2024,11,1,27.0,84.0,2.1,1.2
Nha Trang,2024,11,2,25.9,75.0,0.4,0.0
Nha Trang,2024,11,3,26.6,80.0,0.0,4.6
Nha Trang,2024,11,4,27.3,81.0,11.1,3.0
Nha Trang,2024,11,5,27.0,79.0,0.0,2.0
Nha Trang,2024,11,6,25.6,86.0,67.0,1.4
Nha Trang,2024,11,7,26.4,80.0,1.4,1.3
Nha Trang,2024,11,8,26.0,76.0,2.4,0.2
Nha Trang,2024,11,9,26.5,65.0,0.0,7.0
Nha Trang,2024,11,10,26.4,76.0,0.0,9.3
Nha Trang,2024,11,11,27.1,79.0,0.0,9.4
Nha Trang,2024,11,12,27.3,84.0,0.0,7.7
Nha Trang,2024,11,13,27.3,87.0,0.9,8.5
Nha Trang,2024,11,14,27.3,85.0,0.0,9.3
Nha Trang,2024,11,15,27.2,86.0,0.0,9.2
Nha Trang,2024,11,16,27.3,80.0,0.0,9.4
Nha Trang,2024,11,17,27.4,67.0,0.0,9.3
Nha Trang,2024,11,18,27.3,70.0,0.4,7.7
Nha Trang,2024,11,19,27.5,79.0,0.2,8.6
Nha Trang,2024,11,20,27.3,79.0,0.5,2.1
Nha Trang,2024,11,21,27.9,75.0,0.0,1.1
Nha Trang,2024,11,22,27.5,78.0,2.0,6.2
Nha Trang,2024,11,23,27.4,82.0,3.4,3.4
Nha Trang,2024,11,24,26.7,88.0,1.0,0.3
Nha Trang,2024,11,25,27.5,83.0,0.0,6.7
Nha Trang,2024,11,26,28.0,78.0,0.0,0.5
Nha Trang,2024,11,27,27.5,80.0,3.0,0.3
Nha Trang,2024,11,28,26.6,76.0,2.2,0.0
Nha Trang,2024,11,29,25.9,68.0,0.0,0.5
Nha Trang,2024,11,30,25.4,69.0,0.0,0.0
Nha Trang,2024,12,1,25.6,74.0,0.0,0.0
Nha Trang,2024,12,2,26.5,75.0,0.0,0.3
Nha Trang,2024,12,3,26.7,77.0,0.2,0.1
Nha Trang,2024,12,4,26.2,79.0,3.8,0.0
Nha Trang,2024,12,5,26.2,78.0,0.5,0.0
Nha Trang,2024,12,6,25.8,86.0,34.3,0.0
Nha Trang,2024,12,7,26.0,86.0,52.8,1.1
Nha Trang,2024,12,8,26.5,72.0,0.0,1.4
Nha Trang,2024,12,9,26.5,76.0,0.7,0.4
Nha Trang,2024,12,10,25.8,83.0,13.3,0.0
Nha Trang,2024,12,11,23.6,95.0,72.8,0.0
Nha Trang,2024,12,12,25.5,88.0,32.0,0.0
Nha Trang,2024,12,13,26.1,88.0,17.1,0.0
Nha Trang,2024,12,14,26.3,80.0,4.3,0.0
Nha Trang,2024,12,15,25.2,88.0,23.0,0.0
Nha Trang,2024,12,16,24.9,78.0,2.5,0.2
Nha Trang,2024,12,17,24.7,70.0,0.0,1.7
Nha Trang,2024,12,18,25.2,72.0,0.0,1.0
Nha Trang,2024,12,19,25.1,75.0,2.8,1.8
Nha Trang,2024,12,20,24.5,70.0,0.0,2.7
Nha Trang,2024,12,21,23.6,70.0,0.0,4.0
Nha Trang,2024,12,22,23.9,57.0,0.0,0.0
Nha Trang,2024,12,23,25.2,68.0,0.0,0.1
Nha Trang,2024,12,24,24.8,71.0,1.4,0.0
Nha Trang,2024,12,25,25.1,80.0,11.2,0.0
Nha Trang,2024,12,26,25.0,89.0,15.1,0.0
Nha Trang,2024,12,27,25.4,88.0,9.1,0.0
Nha Trang,2024,12,28,25.8,82.0,8.9,0.5
Nha Trang,2024,12,29,24.7,74.0,0.6,2.7
Nha Trang,2024,12,30,24.8,68.0,0.0,1.1
Nha Trang,2024,12,31,24.2,74.0,4.5,0.0
Nha Trang,2025,1,1,23.3,82.0,3.1,0.0
Nha Trang,2025,1,2,24.6,79.0,0.0,0.7
Nha Trang,2025,1,3,25.0,76.0,0.0,0.0
Nha Trang,2025,1,4,24.4,61.0,0.0,4.5
Nha Trang,2025,1,5,23.8,62.0,0.0,5.3
Nha Trang,2025,1,6,24.4,64.0,0.0,5.7
Nha Trang,2025,1,7,24.2,75.0,0.0,8.8
Nha Trang,2025,1,8,24.4,71.0,0.0,9.3
Nha Trang,2025,1,9,24.6,72.0,0.0,7.3
Nha Trang,2025,1,10,25.0,69.0,0.0,2.6
Nha Trang,2025,1,11,23.8,74.0,0.0,1.2
Nha Trang,2025,1,12,22.8,66.0,0.0,2.3
Nha Trang,2025,1,13,22.5,64.0,0.0,2.1
Nha Trang,2025,1,14,23.8,84.0,16.7,0.1
Nha Trang,2025,1,15,24.2,88.0,10.0,0.0
Nha Trang,2025,1,16,23.8,83.0,4.2,0.0
Nha Trang,2025,1,17,23.6,68.0,0.0,2.3
Nha Trang,2025,1,18,22.5,72.0,0.0,2.5
Nha Trang,2025,1,19,23.2,66.0,0.0,4.6
Nha Trang,2025,1,20,22.0,70.0,0.0,5.1
Nha Trang,2025,1,21,21.8,70.0,0.0,8.5
Nha Trang,2025,1,22,21.8,77.0,0.0,8.7
Nha Trang,2025,1,23,22.5,82.0,0.0,1.8
Nha Trang,2025,1,24,22.9,90.0,0.0,8.0
Nha Trang,2025,1,25,24.2,84.0,0.0,5.1
Nha Trang,2025,1,26,24.4,72.0,0.0,8.8
Nha Trang,2025,1,27,23.5,71.0,0.1,0.8
Nha Trang,2025,1,28,23.3,66.0,0.0,8.6
Nha Trang,2025,1,29,23.6,65.0,0.0,8.7
Nha Trang,2025,1,30,23.4,66.0,0.0,7.6
Nha Trang,2025,1,31,23.3,72.0,0.0,7.1
Nha Trang,2025,2,1,23.1,82.0,0.0,9.1
Nha Trang,2025,2,2,23.0,84.0,0.0,9.7
Nha Trang,2025,2,3,24.7,79.0,0.0,6.8
Nha Trang,2025,2,4,24.7,74.0,1.0,5.0
Nha Trang,2025,2,5,23.7,74.0,0.0,6.5
Nha Trang,2025,2,6,23.0,76.0,0.0,8.0
Nha Trang,2025,2,7,23.7,72.0,0.0,6.3
Nha Trang,2025,2,8,24.7,70.0,0.0,5.4
Nha Trang,2025,2,9,23.3,72.0,0.0,0.0
Nha Trang,2025,2,10,23.2,74.0,0.0,0.0
Nha Trang,2025,2,11,24.0,78.0,0.3,0.0
Nha Trang,2025,2,12,25.2,86.0,0.0,9.6
Nha Trang,2025,2,13,25.6,83.0,0.0,9.3
Nha Trang,2025,2,14,25.4,84.0,0.3,1.8
Nha Trang,2025,2,15,25.5,88.0,0.6,2.1
Nha Trang,2025,2,16,25.4,83.0,0.0,2.2
Nha Trang,2025,2,17,25.5,72.0,0.0,1.9
Nha Trang,2025,2,18,25.3,76.0,0.0,1.0
Nha Trang,2025,2,19,25.2,88.0,0.9,0.1
Nha Trang,2025,2,20,25.4,80.0,0.2,2.1
Nha Trang,2025,2,21,25.3,88.0,0.2,2.8
Nha Trang,2025,2,22,24.4,96.0,32.6,0.0
Nha Trang,2025,2,23,24.6,95.0,20.4,0.0
Nha Trang,2025,2,24,25.0,90.0,2.3,1.0
Nha Trang,2025,2,25,24.6,86.0,3.4,0.0
Nha Trang,2025,2,26,24.8,79.0,0.6,0.1
Nha Trang,2025,2,27,25.2,76.0,0.0,3.8
Nha Trang,2025,2,28,25.4,77.0,0.0,9.1
