Dia_diem,Nam,Thang,Ngay,T,U,R,Sh
Da Nang,2024,7,12,29.9,76,0,9.4
Da Nang,2024,7,13,30.6,72,0,9.9
Da Nang,2024,7,14,27.5,88,16.7,0
Da Nang,2024,7,15,27.7,88,38.4,6.9
Da Nang,2024,7,16,28.5,85,0.7,4.8
Da Nang,2024,7,17,27.6,89,5.7,0.7
Da Nang,2024,7,18,28,88,89.5,4.1
Da Nang,2024,7,19,27.6,88,6.4,5.3
Da Nang,2024,7,20,28.8,82,0,7.5
Da Nang,2024,7,21,28.3,88,0.4,0
Da Nang,2024,7,22,29.6,80,1.4,5.2
Da Nang,2024,7,23,30.5,72,0,4.3
Da Nang,2024,7,24,31.3,66,0,2.5
Da Nang,2024,7,25,31.5,64,0,6.5
Da Nang,2024,7,26,32.2,59,0,8.6
Da Nang,2024,7,27,32.4,62,0,8.5
Da Nang,2024,7,28,30.8,74,0.2,0.6
Da Nang,2024,7,29,30.3,74,0,0.6
Da Nang,2024,7,30,30.4,70,0,1.8
Da Nang,2024,7,31,29.6,73,5.8,4
Da Nang,2024,8,1,30.4,71,0.3,9.3
Da Nang,2024,8,2,30.9,72,0,11.2
Da Nang,2024,8,3,30.6,71,0,10.9
Da Nang,2024,8,4,29.2,74,0,10.8
Da Nang,2024,8,5,29.3,77,0,10.9
Da Nang,2024,8,6,30.2,75,0,10.7
Da Nang,2024,8,7,29.9,75,0,10.8
Da Nang,2024,8,8,29.2,80,16.2,10.3
Da Nang,2024,8,9,30.7,74,0,11.1
Da Nang,2024,8,10,32.5,68,0,11.1
Da Nang,2024,8,11,32.4,68,29.2,8.3
Da Nang,2024,8,12,30.9,74,0,9.4
Da Nang,2024,8,13,31.5,68,0,10.4
Da Nang,2024,8,14,31.2,75,0,10.9
Da Nang,2024,8,15,30.3,74,0,9.7
Da Nang,2024,8,16,29.9,74,0,10
Da Nang,2024,8,17,29.7,76,0,8.2
Da Nang,2024,8,18,30.8,77,0,9.5
Da Nang,2024,8,19,31.7,70,0,9.3
Da Nang,2024,8,20,29.8,76,0,5.6
Da Nang,2024,8,21,28.7,80,12,8.1
Da Nang,2024,8,22,29.4,79,0,10.5
Da Nang,2024,8,23,28.7,75,0,10
Da Nang,2024,8,24,29.3,77,0,10.7
Da Nang,2024,8,25,29.8,74,0,11.1
Da Nang,2024,8,26,30.8,74,0,9.7
Da Nang,2024,8,27,29.8,72,0,10.9
Da Nang,2024,8,28,30.4,71,0,10.9
Da Nang,2024,8,29,30.4,72,0,10.1
Da Nang,2024,8,30,30.6,72,0,10.2
Da Nang,2024,8,31,29.7,77,0,9.1
Da Nang,2024,9,1,29.6,79,0,10.5
Da Nang,2024,9,2,30.2,80,0.4,7.7
Da Nang,2024,9,3,30.3,76,1,9
Da Nang,2024,9,4,29.3,80,0,9.6
Da Nang,2024,9,5,30.7,72,0,5.1
Da Nang,2024,9,6,31.2,68,0,0
Da Nang,2024,9,7,32.3,58,0,4.7
Da Nang,2024,9,8,32.4,66,0,7.9
Da Nang,2024,9,9,31,72,2,5.5
Da Nang,2024,9,10,28.6,82,0,0
Da Nang,2024,9,11,28.4,84,2.2,0
Da Nang,2024,9,12,28.9,82,27.2,5.8
Da Nang,2024,9,13,28.4,83,5.1,7.5
Da Nang,2024,9,14,28.9,79,0,7.1
Da Nang,2024,9,15,29.2,81,0,4.8
Da Nang,2024,9,16,29.4,77,0,9.4
Da Nang,2024,9,17,29.2,80,1,6.2
Da Nang,2024,9,18,26.1,90,227.4,0
Da Nang,2024,9,19,27.6,86,99.8,1.2
Da Nang,2024,9,20,29,83,6.2,5.2
Da Nang,2024,9,21,28.5,85,7,2.7
Da Nang,2024,9,22,27.3,90,3.2,0.3
Da Nang,2024,9,23,27.6,85,0.5,0.2
Da Nang,2024,9,24,27.4,83,0.5,0
Da Nang,2024,9,25,28.6,82,0,8
Da Nang,2024,9,26,28.9,80,0,7.3
Da Nang,2024,9,27,29.1,78,0,10.1
Da Nang,2024,9,28,29.2,78,0,10.4
Da Nang,2024,9,29,29.8,81,0,9.6
Da Nang,2024,9,30,29.1,78,0,9.8
Da Nang,2024,10,1,,,,
Da Nang,2024,10,2,,,,
Da Nang,2024,10,3,,,,
Da Nang,2024,10,4,,,,
Da Nang,2024,10,5,,,,
Da Nang,2024,10,6,,,,
Da Nang,2024,10,7,,,,
Da Nang,2024,10,8,,,,
Da Nang,2024,10,9,,,,
Da Nang,2024,10,10,,,,
Da Nang,2024,10,11,,,,
Da Nang,2024,10,12,,,,
Da Nang,2024,10,13,,,,
Da Nang,2024,10,14,,,,
Da Nang,2024,10,15,,,,
Da Nang,2024,10,16,,,,
Da Nang,2024,10,17,,,,
Da Nang,2024,10,18,,,,
Da Nang,2024,10,19,,,,
Da Nang,2024,10,20,,,,
Da Nang,2024,10,21,,,,
Da Nang,2024,10,22,,,,
Da Nang,2024,10,23,,,,
Da Nang,2024,10,24,,,,
Da Nang,2024,10,25,,,,
Da Nang,2024,10,26,,,,
Da Nang,2024,10,27,,,,
Da Nang,2024,10,28,,,,
Da Nang,2024,10,29,,,,
Da Nang,2024,10,30,,,,
Da Nang,2024,10,31,,,,
Da Nang,2024,11,1,25.3,79,0,10
Da Nang,2024,11,2,25.4,78,3,2.9
Da Nang,2024,11,3,23.9,93,42.6,0
Da Nang,2024,11,4,24.9,92,12.2,2
Da Nang,2024,11,5,24.9,93,290.6,0
Da Nang,2024,11,6,26.8,78,14,0.5
Da Nang,2024,11,7,26.7,73,0.7,7.1
Da Nang,2024,11,8,25.9,72,0.2,2.6
Da Nang,2024,11,9,24.6,75,0,8.7
Da Nang,2024,11,10,25.9,70,0,7.9
Da Nang,2024,11,11,27.1,76,15.3,4.5
Da Nang,2024,11,12,25.6,92,93.3,0
Da Nang,2024,11,13,26.7,84,0.1,1.3
Da Nang,2024,11,14,26.9,83,0,8.2
Da Nang,2024,11,15,27.1,84,0,9.4
Da Nang,2024,11,16,26.5,87,0,9
Da Nang,2024,11,17,26.4,77,2.7,9.1
Da Nang,2024,11,18,25.9,86,17.1,6
Da Nang,2024,11,19,26.5,81,18.8,3.9
Da Nang,2024,11,20,25.1,86,3.7,0
Da Nang,2024,11,21,24.8,88,24.8,1.2
Da Nang,2024,11,22,25.5,86,9.6,0
Da Nang,2024,11,23,25.3,85,17.2,0
Da Nang,2024,11,24,26.1,83,2.5,0
Da Nang,2024,11,25,25.5,94,49.3,0
Da Nang,2024,11,26,26.1,85,13.9,0.4
Da Nang,2024,11,27,26,77,0.4,5.3
Da Nang,2024,11,28,25.1,70,0,3.4
Da Nang,2024,11,29,23.3,68,0,0.2
Da Nang,2024,11,30,21.6,81,0,0
Da Nang,2024,12,1,23.5,82,0,3.6
Da Nang,2024,12,2,23.7,86,0,1.5
Da Nang,2024,12,3,24.9,85,3.4,2.7
Da Nang,2024,12,4,24.3,87,1.3,3
Da Nang,2024,12,5,24.1,86,6.1,3.3
Da Nang,2024,12,6,24,92,35.5,0
Da Nang,2024,12,7,25.5,81,0,0
Da Nang,2024,12,8,24.2,84,1.3,2
Da Nang,2024,12,9,24.9,78,0,1.4
Da Nang,2024,12,10,25.5,80,1.4,2.2
Da Nang,2024,12,11,23.5,95,176.6,0
Da Nang,2024,12,12,24.8,87,40.2,0
Da Nang,2024,12,13,24.6,90,21.8,0
Da Nang,2024,12,14,23,89,15.8,0
Da Nang,2024,12,15,20.2,94,31.1,0
Da Nang,2024,12,16,19.5,85,0.3,0
Da Nang,2024,12,17,20.5,84,0,0
Da Nang,2024,12,18,22,84,5,4.8
Da Nang,2024,12,19,21.4,90,18,0
Da Nang,2024,12,20,21.6,79,2.6,0
Da Nang,2024,12,21,20.7,86,2.1,0.5
Da Nang,2024,12,22,21,76,7.1,0.2
Da Nang,2024,12,23,19.9,93,7.6,0
Da Nang,2024,12,24,19.9,96,6.3,0
Da Nang,2024,12,25,20.4,93,6.6,0
Da Nang,2024,12,26,21.4,94,9,0
Da Nang,2024,12,27,21.7,92,20,0
Da Nang,2024,12,28,20.5,96,33.3,0
Da Nang,2024,12,29,20.3,90,1.1,0
Da Nang,2024,12,30,21.3,88,1.9,1.1
Da Nang,2024,12,31,20.7,89,5.1,0
Da Nang,2025,1,1,20.7,84,0.2,0
Da Nang,2025,1,2,20.7,90,0.5,0
Da Nang,2025,1,3,20.8,91,3.7,0
Da Nang,2025,1,4,20.8,84,0,0.1
Da Nang,2025,1,5,20.7,78,0,9
Da Nang,2025,1,6,20.8,76,0,7.3
Da Nang,2025,1,7,21.8,82,0,8.9
Da Nang,2025,1,8,22.7,78,0.5,7.2
Da Nang,2025,1,9,22.5,90,8.1,0.2
Da Nang,2025,1,10,22,78,8.9,0.2
Da Nang,2025,1,11,21.3,69,4,3.2
Da Nang,2025,1,12,19.5,74,0.6,2
Da Nang,2025,1,13,19,76,0,0
Da Nang,2025,1,14,21,77,0,0
Da Nang,2025,1,15,20.9,91,32.7,0
Da Nang,2025,1,16,20,90,23,0
Da Nang,2025,1,17,20,86,0.6,0
Da Nang,2025,1,18,20.3,87,0,0.9
Da Nang,2025,1,19,21.7,78,0,1.7
Da Nang,2025,1,20,21.7,72,0,4.6
Da Nang,2025,1,21,20.8,76,0,0
Da Nang,2025,1,22,19.6,85,0,4
Da Nang,2025,1,23,20.5,81,0,8.3
Da Nang,2025,1,24,21,84,0,9.3
Da Nang,2025,1,25,22.8,81,0,6.4
Da Nang,2025,1,26,22.5,81,2.5,4.4
Da Nang,2025,1,27,19,74,0.1,2.4
Da Nang,2025,1,28,18.6,74,0,0
Da Nang,2025,1,29,19.7,82,1.2,5.1
Da Nang,2025,1,30,20.4,78,0,8.9
Da Nang,2025,1,31,21,80,0,9.6
Da Nang,2025,2,1,,,,
Da Nang,2025,2,2,,,,
Da Nang,2025,2,3,,,,
Da Nang,2025,2,4,,,,
Da Nang,2025,2,5,,,,
Da Nang,2025,2,6,,,,
Da Nang,2025,2,7,,,,
Da Nang,2025,2,8,,,,
Da Nang,2025,2,9,,,,
Da Nang,2025,2,10,,,,
Da Nang,2025,2,11,,,,
Da Nang,2025,2,12,,,,
Da Nang,2025,2,13,,,,
Da Nang,2025,2,14,,,,
Da Nang,2025,2,15,,,,
Da Nang,2025,2,16,,,,
Da Nang,2025,2,17,,,,
Da Nang,2025,2,18,,,,
Da Nang,2025,2,19,,,,
Da Nang,2025,2,20,,,,
Da Nang,2025,2,21,,,,
Da Nang,2025,2,22,,,,
Da Nang,2025,2,23,,,,
Da Nang,2025,2,24,,,,
Da Nang,2025,2,25,,,,
Da Nang,2025,2,26,,,,
Da Nang,2025,2,27,,,,
Da Nang,2025,2,28,,,,
