Dia_diem,Nam,Thang,Ngay,T,U,R,Sh
Bac Lieu,2024,5,26,31.3,74,0,9.6
Bac Lieu,2024,5,27,31.4,78,3,8.6
Bac Lieu,2024,5,28,28.8,85,11.1,0
Bac Lieu,2024,5,29,30.5,82,10.3,7.9
Bac Lieu,2024,5,30,29.1,80,0,5.6
Bac Lieu,2024,5,31,28.8,84,5.2,6.4
Bac Lieu,2024,6,1,28.9,84,9.9,6.7
Bac Lieu,2024,6,2,30.2,78,0,10.7
Bac Lieu,2024,6,3,31.1,75,0,9.6
Bac Lieu,2024,6,4,31.4,72,0,10.1
Bac Lieu,2024,6,5,30.9,78,1.3,3.2
Bac Lieu,2024,6,6,29.3,79,0,3.1
Bac Lieu,2024,6,7,30.3,76,0,0
Bac Lieu,2024,6,8,31,74,0,9.9
Bac Lieu,2024,6,9,30.3,74,0.9,3.8
Bac Lieu,2024,6,10,28.5,81,4.9,4.6
Bac Lieu,2024,6,11,29.4,80,1,8.7
Bac Lieu,2024,6,12,30.7,75,0,11
Bac Lieu,2024,6,13,30.9,74,0,11.2
Bac Lieu,2024,6,14,31.2,77,0,7.2
Bac Lieu,2024,6,15,29.8,83,35.5,3.3
Bac Lieu,2024,6,16,28,82,0,9.2
Bac Lieu,2024,6,17,28.2,86,32.5,6.4
Bac Lieu,2024,6,18,28.5,84,1.1,5.3
Bac Lieu,2024,6,19,30.3,75,0,9.5
Bac Lieu,2024,6,20,29,82,10,0.3
Bac Lieu,2024,6,21,28.2,87,4.8,2
Bac Lieu,2024,6,22,26.4,88,45.9,0.2
Bac Lieu,2024,6,23,27.3,85,10,5.6
Bac Lieu,2024,6,24,26.2,89,28.9,1.6
Bac Lieu,2024,6,25,27.2,84,1.8,6.2
Bac Lieu,2024,6,26,28.5,82,0,5.3
Bac Lieu,2024,6,27,28.7,84,1.7,3.2
Bac Lieu,2024,6,28,28.2,88,1.2,3.8
Bac Lieu,2024,6,29,28.9,82,0,11.1
Bac Lieu,2024,6,30,28.8,83,24.5,5
Bac Lieu,2024,7,1,28.2,83,0.1,8.7
Bac Lieu,2024,7,2,29.1,85,2.2,2.7
Bac Lieu,2024,7,3,27.7,84,4.7,3.3
Bac Lieu,2024,7,4,27.4,86,13.8,0.9
Bac Lieu,2024,7,5,28.1,85,0.1,3.9
Bac Lieu,2024,7,6,28.2,80,0,9.9
Bac Lieu,2024,7,7,28.9,84,0,2.6
Bac Lieu,2024,7,8,29.1,84,0.1,7.9
Bac Lieu,2024,7,9,28.9,84,4.6,6
Bac Lieu,2024,7,10,28.4,84,17.4,0
Bac Lieu,2024,7,11,28,87,19.2,6.1
Bac Lieu,2024,7,12,27.4,84,0,1.2
Bac Lieu,2024,7,13,27.1,85,7,1
Bac Lieu,2024,7,14,27.5,83,19.2,0.8
Bac Lieu,2024,7,15,27.1,88,19.2,3.5
Bac Lieu,2024,7,16,26.1,90,11.8,1.2
Bac Lieu,2024,7,17,26.5,88,2.2,2
Bac Lieu,2024,7,18,28.9,83,1.9,9.6
Bac Lieu,2024,7,19,26.8,88,16,0.1
Bac Lieu,2024,7,20,26.7,92,35.8,0
Bac Lieu,2024,7,21,27.8,84,0.2,2.8
Bac Lieu,2024,7,22,28.3,87,23.9,5.5
Bac Lieu,2024,7,23,29.1,86,0,9.4
Bac Lieu,2024,7,24,29.6,80,0,5.8
Bac Lieu,2024,7,25,29.4,84,1.8,1.4
Bac Lieu,2024,7,26,26.9,89,38.2,0.1
Bac Lieu,2024,7,27,26.1,88,19.4,0.5
Bac Lieu,2024,7,28,26.1,88,6,0.6
Bac Lieu,2024,7,29,28,84,0,8.2
Bac Lieu,2024,7,30,28,85,5.4,7.2
Bac Lieu,2024,7,31,28.6,84,0,8.7
Bac Lieu,2024,8,1,29.3,81,2.5,8.7
Bac Lieu,2024,8,2,29,81,0.1,6.7
Bac Lieu,2024,8,3,28.8,85,65.4,6.2
Bac Lieu,2024,8,4,27.2,90,0,4.5
Bac Lieu,2024,8,5,26.8,89,4.5,5.3
Bac Lieu,2024,8,6,26.5,90,5.5,5.9
Bac Lieu,2024,8,7,27.1,88,3.5,6.7
Bac Lieu,2024,8,8,29.1,81,0,8.8
Bac Lieu,2024,8,9,29.2,82,4.7,8.9
Bac Lieu,2024,8,10,29.8,80,0.1,8.2
Bac Lieu,2024,8,11,30.2,80,0,9.5
Bac Lieu,2024,8,12,28.6,83,9.8,8.4
Bac Lieu,2024,8,13,27.9,87,19.5,9.6
Bac Lieu,2024,8,14,29.9,83,0,10.4
Bac Lieu,2024,8,15,28.7,87,2.7,7.6
Bac Lieu,2024,8,16,29.2,85,45.3,7.4
Bac Lieu,2024,8,17,28.5,86,0.2,9.7
Bac Lieu,2024,8,18,29.3,81,0,10.7
Bac Lieu,2024,8,19,29.5,77,0,10.9
Bac Lieu,2024,8,20,29.4,80,0,10.3
Bac Lieu,2024,8,21,29.5,83,0,4.5
Bac Lieu,2024,8,22,29.4,79,0,9.7
Bac Lieu,2024,8,23,28.2,88,20.4,5
Bac Lieu,2024,8,24,28.3,86,0.7,7.2
Bac Lieu,2024,8,25,27.7,86,12.6,6.4
Bac Lieu,2024,8,26,26.7,90,5.9,5
Bac Lieu,2024,8,27,26.9,92,8.5,5.4
Bac Lieu,2024,8,28,27.3,86,4.3,3.1
Bac Lieu,2024,8,29,27.4,86,12.7,1.8
Bac Lieu,2024,8,30,28.9,81,8.4,7.6
Bac Lieu,2024,8,31,27.6,83,4.1,1.5
Bac Lieu,2024,9,1,26.4,91,17.6,1.4
Bac Lieu,2024,9,2,27.4,88,0.1,3.1
Bac Lieu,2024,9,3,26.7,90,9.3,0.8
Bac Lieu,2024,9,4,26.7,89,18.9,2.6
Bac Lieu,2024,9,5,28.4,83,13.4,5.3
Bac Lieu,2024,9,6,28.2,85,24,5.6
Bac Lieu,2024,9,7,28.2,85,7.4,2.7
Bac Lieu,2024,9,8,27.4,87,13,7.7
Bac Lieu,2024,9,9,29,80,0.1,10.5
Bac Lieu,2024,9,10,29.6,81,0,4.4
Bac Lieu,2024,9,11,27.2,91,27,0.7
Bac Lieu,2024,9,12,27.7,91,37.5,3.7
Bac Lieu,2024,9,13,28.8,86,0.5,9.4
Bac Lieu,2024,9,14,27.3,86,23.3,0.6
Bac Lieu,2024,9,15,26,92,14,3.3
Bac Lieu,2024,9,16,27.6,86,9,3.9
Bac Lieu,2024,9,17,27.1,88,4.9,0.7
Bac Lieu,2024,9,18,25.6,93,34.6,0
Bac Lieu,2024,9,19,28.1,84,6,5.2
Bac Lieu,2024,9,20,29.1,80,12.2,3.7
Bac Lieu,2024,9,21,27.2,88,36.3,0.6
Bac Lieu,2024,9,22,26.9,91,6.9,3.7
Bac Lieu,2024,9,23,28.2,88,0,6.4
Bac Lieu,2024,9,24,28.4,83,23.7,4.5
Bac Lieu,2024,9,25,28.2,85,1.2,5.2
Bac Lieu,2024,9,26,28.1,86,7.4,4.7
Bac Lieu,2024,9,27,28.6,82,0,7.3
Bac Lieu,2024,9,28,29.4,80,0,10.5
Bac Lieu,2024,9,29,29.5,83,16.4,8.4
Bac Lieu,2024,9,30,29.9,80,0.1,9.1
Bac Lieu,2024,10,1,,,,
Bac Lieu,2024,10,2,,,,
Bac Lieu,2024,10,3,,,,
Bac Lieu,2024,10,4,,,,
Bac Lieu,2024,10,5,,,,
Bac Lieu,2024,10,6,,,,
Bac Lieu,2024,10,7,,,,
Bac Lieu,2024,10,8,,,,
Bac Lieu,2024,10,9,,,,
Bac Lieu,2024,10,10,,,,
Bac Lieu,2024,10,11,,,,
Bac Lieu,2024,10,12,,,,
Bac Lieu,2024,10,13,,,,
Bac Lieu,2024,10,14,,,,
Bac Lieu,2024,10,15,,,,
Bac Lieu,2024,10,16,,,,
Bac Lieu,2024,10,17,,,,
Bac Lieu,2024,10,18,,,,
Bac Lieu,2024,10,19,,,,
Bac Lieu,2024,10,20,,,,
Bac Lieu,2024,10,21,,,,
Bac Lieu,2024,10,22,,,,
Bac Lieu,2024,10,23,,,,
Bac Lieu,2024,10,24,,,,
Bac Lieu,2024,10,25,,,,
Bac Lieu,2024,10,26,,,,
Bac Lieu,2024,10,27,,,,
Bac Lieu,2024,10,28,,,,
Bac Lieu,2024,10,29,,,,
Bac Lieu,2024,10,30,,,,
Bac Lieu,2024,10,31,,,,
Bac Lieu,2024,11,1,29.3,83,0,7.2
Bac Lieu,2024,11,2,27,91,227.2,0.9
Bac Lieu,2024,11,3,26,93,63.6,1
Bac Lieu,2024,11,4,27.3,88,11.7,2.7
Bac Lieu,2024,11,5,27.7,86,38.8,8.5
Bac Lieu,2024,11,6,28.2,84,0.1,6.5
Bac Lieu,2024,11,7,28.1,81,1.8,7.9
Bac Lieu,2024,11,8,28.2,80,0,2.5
Bac Lieu,2024,11,9,28.5,78,0,9.2
Bac Lieu,2024,11,10,29,79,0,10
Bac Lieu,2024,11,11,28.9,79,0,9
Bac Lieu,2024,11,12,29,81,0,7.8
Bac Lieu,2024,11,13,28.9,81,0,8.9
Bac Lieu,2024,11,14,29,79,0,9.5
Bac Lieu,2024,11,15,28.8,81,0,9.8
Bac Lieu,2024,11,16,28.7,82,0,9.9
Bac Lieu,2024,11,17,28.5,76,0,10
Bac Lieu,2024,11,18,29.1,71,0,10
Bac Lieu,2024,11,19,29,74,0,9.2
Bac Lieu,2024,11,20,28.9,78,0,9.4
Bac Lieu,2024,11,21,29.2,72,0,10
Bac Lieu,2024,11,22,28.4,77,0,8.4
Bac Lieu,2024,11,23,28.4,77,0.1,6
Bac Lieu,2024,11,24,28.9,76,0,5.8
Bac Lieu,2024,11,25,28.9,77,0,6
Bac Lieu,2024,11,26,28.4,77,0,7.9
Bac Lieu,2024,11,27,28.5,76,0,5.2
Bac Lieu,2024,11,28,28.3,75,0,4.6
Bac Lieu,2024,11,29,25.7,86,0.4,0
Bac Lieu,2024,11,30,25.9,79,0,3.7
Bac Lieu,2024,12,1,27.3,80,0,9.3
Bac Lieu,2024,12,2,27.5,85,0.2,0.5
Bac Lieu,2024,12,3,25.7,92,6.4,0
Bac Lieu,2024,12,4,26.3,90,43.2,2.3
Bac Lieu,2024,12,5,26.7,88,7.8,4.8
Bac Lieu,2024,12,6,27.7,86,1.1,4.7
Bac Lieu,2024,12,7,27.9,84,0.1,8.6
Bac Lieu,2024,12,8,27.7,86,0.9,3.9
Bac Lieu,2024,12,9,27.3,84,0,0.9
Bac Lieu,2024,12,10,26.9,84,3.5,2.9
Bac Lieu,2024,12,11,26.2,90,7.1,0.9
Bac Lieu,2024,12,12,27.2,85,0.7,6
Bac Lieu,2024,12,13,26.1,92,44.7,0
Bac Lieu,2024,12,14,26.5,86,1.2,0
Bac Lieu,2024,12,15,26.5,84,3.9,0.8
Bac Lieu,2024,12,16,26.2,83,0.1,1.9
Bac Lieu,2024,12,17,26.6,84,0,6.9
Bac Lieu,2024,12,18,26.3,86,5.7,5.3
Bac Lieu,2024,12,19,27,86,0,6.6
Bac Lieu,2024,12,20,26.1,83,0,5.8
Bac Lieu,2024,12,21,25.8,83,0,7.7
Bac Lieu,2024,12,22,25.6,80,0,9
Bac Lieu,2024,12,23,24.1,81,0,9.4
Bac Lieu,2024,12,24,25.2,80,0,9.8
Bac Lieu,2024,12,25,27.4,75,0,9
Bac Lieu,2024,12,26,25.8,86,10.3,1.4
Bac Lieu,2024,12,27,27.5,80,0,5.4
Bac Lieu,2024,12,28,27.7,79,0,5.8
Bac Lieu,2024,12,29,26.5,82,0.1,7.3
Bac Lieu,2024,12,30,26.2,83,0,8.2
Bac Lieu,2024,12,31,26,84,0,9
Bac Lieu,2025,1,1,,,,
Bac Lieu,2025,1,2,,,,
Bac Lieu,2025,1,3,,,,
Bac Lieu,2025,1,4,,,,
Bac Lieu,2025,1,5,,,,
Bac Lieu,2025,1,6,,,,
Bac Lieu,2025,1,7,,,,
Bac Lieu,2025,1,8,,,,
Bac Lieu,2025,1,9,,,,
Bac Lieu,2025,1,10,,,,
Bac Lieu,2025,1,11,,,,
Bac Lieu,2025,1,12,,,,
Bac Lieu,2025,1,13,,,,
Bac Lieu,2025,1,14,,,,
Bac Lieu,2025,1,15,,,,
Bac Lieu,2025,1,16,,,,
Bac Lieu,2025,1,17,,,,
Bac Lieu,2025,1,18,,,,
Bac Lieu,2025,1,19,,,,
Bac Lieu,2025,1,20,,,,
Bac Lieu,2025,1,21,,,,
Bac Lieu,2025,1,22,,,,
Bac Lieu,2025,1,23,,,,
Bac Lieu,2025,1,24,,,,
Bac Lieu,2025,1,25,,,,
Bac Lieu,2025,1,26,,,,
Bac Lieu,2025,1,27,,,,
Bac Lieu,2025,1,28,,,,
Bac Lieu,2025,1,29,,,,
Bac Lieu,2025,1,30,,,,
Bac Lieu,2025,1,31,,,,
Bac Lieu,2025,2,1,,,,
Bac Lieu,2025,2,2,,,,
Bac Lieu,2025,2,3,,,,
Bac Lieu,2025,2,4,,,,
Bac Lieu,2025,2,5,,,,
Bac Lieu,2025,2,6,,,,
Bac Lieu,2025,2,7,,,,
Bac Lieu,2025,2,8,,,,
Bac Lieu,2025,2,9,,,,
Bac Lieu,2025,2,10,,,,
Bac Lieu,2025,2,11,,,,
Bac Lieu,2025,2,12,,,,
Bac Lieu,2025,2,13,,,,
Bac Lieu,2025,2,14,,,,
Bac Lieu,2025,2,15,,,,
Bac Lieu,2025,2,16,,,,
Bac Lieu,2025,2,17,,,,
Bac Lieu,2025,2,18,,,,
Bac Lieu,2025,2,19,,,,
Bac Lieu,2025,2,20,,,,
Bac Lieu,2025,2,21,,,,
Bac Lieu,2025,2,22,,,,
Bac Lieu,2025,2,23,,,,
Bac Lieu,2025,2,24,,,,
Bac Lieu,2025,2,25,,,,
Bac Lieu,2025,2,26,,,,
Bac Lieu,2025,2,27,,,,
Bac Lieu,2025,2,28,,,,
